uniform_250,uniform_350,gaus_250,gaus_350,timestep
NaN,NaN,NaN,NaN,18163
NaN,NaN,NaN,NaN,18164
NaN,NaN,NaN,NaN,18165
NaN,NaN,NaN,NaN,18166
NaN,NaN,NaN,NaN,18167
NaN,NaN,NaN,NaN,18168
NaN,NaN,NaN,NaN,18169
NaN,NaN,NaN,NaN,18170
NaN,NaN,NaN,NaN,18171
NaN,NaN,NaN,NaN,18172
NaN,NaN,NaN,NaN,18173
NaN,NaN,NaN,NaN,18174
NaN,NaN,NaN,NaN,18175
NaN,NaN,NaN,NaN,18176
NaN,NaN,NaN,NaN,18177
NaN,NaN,NaN,NaN,18178
NaN,NaN,NaN,NaN,18179
NaN,NaN,NaN,NaN,18180
NaN,NaN,NaN,NaN,18181
NaN,NaN,NaN,NaN,18182
NaN,NaN,NaN,NaN,18183
NaN,NaN,NaN,NaN,18184
NaN,NaN,NaN,NaN,18185
NaN,NaN,NaN,NaN,18186
NaN,NaN,NaN,NaN,18187
NaN,NaN,NaN,NaN,18188
NaN,NaN,NaN,NaN,18189
NaN,NaN,NaN,NaN,18190
NaN,NaN,NaN,NaN,18191
NaN,NaN,NaN,NaN,18192
NaN,NaN,NaN,NaN,18193
NaN,NaN,NaN,NaN,18194
NaN,NaN,NaN,NaN,18195
NaN,NaN,NaN,NaN,18196
NaN,NaN,NaN,NaN,18197
NaN,NaN,NaN,NaN,18198
NaN,NaN,NaN,NaN,18199
NaN,NaN,NaN,NaN,18200
NaN,NaN,NaN,NaN,18201
NaN,NaN,NaN,NaN,18202
NaN,NaN,NaN,NaN,18203
NaN,NaN,NaN,NaN,18204
NaN,NaN,NaN,NaN,18205
NaN,NaN,NaN,NaN,18206
NaN,NaN,NaN,NaN,18207
NaN,NaN,NaN,NaN,18208
NaN,NaN,NaN,NaN,18209
NaN,NaN,NaN,NaN,18210
NaN,NaN,NaN,NaN,18211
NaN,NaN,NaN,NaN,18212
NaN,NaN,NaN,NaN,18213
NaN,NaN,NaN,NaN,18214
NaN,NaN,NaN,NaN,18215
NaN,NaN,NaN,NaN,18216
NaN,NaN,NaN,NaN,18217
NaN,NaN,NaN,NaN,18218
NaN,NaN,NaN,NaN,18219
NaN,NaN,NaN,NaN,18220
NaN,NaN,NaN,NaN,18221
NaN,NaN,NaN,NaN,18222
NaN,NaN,NaN,NaN,18223
NaN,NaN,NaN,NaN,18224
NaN,NaN,NaN,NaN,18225
NaN,NaN,NaN,NaN,18226
NaN,NaN,NaN,NaN,18227
NaN,NaN,NaN,NaN,18228
NaN,NaN,NaN,NaN,18229
NaN,NaN,NaN,NaN,18230
NaN,NaN,NaN,NaN,18231
NaN,NaN,NaN,NaN,18232
NaN,NaN,NaN,NaN,18233
NaN,NaN,NaN,NaN,18234
NaN,NaN,NaN,NaN,18235
NaN,NaN,NaN,NaN,18236
NaN,NaN,NaN,NaN,18237
NaN,NaN,NaN,NaN,18238
NaN,NaN,NaN,NaN,18239
NaN,NaN,NaN,NaN,18240
NaN,NaN,NaN,NaN,18241
NaN,NaN,NaN,NaN,18242
NaN,NaN,NaN,NaN,18243
NaN,NaN,NaN,NaN,18244
NaN,NaN,NaN,NaN,18245
NaN,NaN,NaN,NaN,18246
NaN,NaN,NaN,NaN,18247
NaN,NaN,NaN,NaN,18248
NaN,NaN,NaN,NaN,18249
NaN,NaN,NaN,NaN,18250
NaN,NaN,NaN,NaN,18251
NaN,NaN,NaN,NaN,18252
NaN,NaN,NaN,NaN,18253
NaN,NaN,NaN,NaN,18254
NaN,NaN,NaN,NaN,18255
NaN,NaN,NaN,NaN,18256
NaN,NaN,NaN,NaN,18257
NaN,NaN,NaN,NaN,18258
NaN,NaN,NaN,NaN,18259
NaN,NaN,NaN,NaN,18260
NaN,NaN,NaN,NaN,18261
NaN,NaN,NaN,NaN,18262
NaN,NaN,NaN,NaN,18263
NaN,NaN,NaN,NaN,18264
NaN,NaN,NaN,NaN,18265
NaN,NaN,NaN,NaN,18266
NaN,NaN,NaN,NaN,18267
NaN,NaN,NaN,NaN,18268
NaN,NaN,NaN,NaN,18269
NaN,NaN,NaN,NaN,18270
NaN,NaN,NaN,NaN,18271
NaN,NaN,NaN,NaN,18272
NaN,NaN,NaN,NaN,18273
NaN,NaN,NaN,NaN,18274
NaN,NaN,NaN,NaN,18275
NaN,NaN,NaN,NaN,18276
NaN,NaN,NaN,NaN,18277
NaN,NaN,NaN,NaN,18278
NaN,NaN,NaN,NaN,18279
NaN,NaN,NaN,NaN,18280
NaN,NaN,NaN,NaN,18281
NaN,NaN,NaN,NaN,18282
NaN,NaN,NaN,NaN,18283
NaN,NaN,NaN,NaN,18284
NaN,NaN,NaN,NaN,18285
NaN,NaN,NaN,NaN,18286
NaN,NaN,NaN,NaN,18287
NaN,NaN,NaN,NaN,18288
NaN,NaN,NaN,NaN,18289
NaN,NaN,NaN,NaN,18290
NaN,NaN,NaN,NaN,18291
NaN,NaN,NaN,NaN,18292
NaN,NaN,NaN,NaN,18293
NaN,NaN,NaN,NaN,18294
NaN,NaN,NaN,NaN,18295
NaN,NaN,NaN,NaN,18296
NaN,NaN,NaN,NaN,18297
NaN,NaN,NaN,NaN,18298
NaN,NaN,NaN,NaN,18299
NaN,NaN,NaN,NaN,18300
NaN,NaN,NaN,NaN,18301
NaN,NaN,NaN,NaN,18302
NaN,NaN,NaN,NaN,18303
NaN,NaN,NaN,NaN,18304
NaN,NaN,NaN,NaN,18305
NaN,NaN,NaN,NaN,18306
NaN,NaN,NaN,NaN,18307
NaN,NaN,NaN,NaN,18308
NaN,NaN,NaN,NaN,18309
NaN,NaN,NaN,NaN,18310
NaN,NaN,NaN,NaN,18311
NaN,NaN,NaN,NaN,18312
NaN,NaN,NaN,NaN,18313
NaN,NaN,NaN,NaN,18314
NaN,NaN,NaN,NaN,18315
NaN,NaN,NaN,NaN,18316
NaN,NaN,NaN,NaN,18317
NaN,NaN,NaN,NaN,18318
NaN,NaN,NaN,NaN,18319
NaN,NaN,NaN,NaN,18320
NaN,NaN,NaN,NaN,18321
NaN,NaN,NaN,NaN,18322
NaN,NaN,NaN,NaN,18323
NaN,NaN,NaN,NaN,18324
NaN,NaN,NaN,NaN,18325
NaN,NaN,NaN,NaN,18326
NaN,NaN,NaN,NaN,18327
NaN,NaN,NaN,NaN,18328
NaN,NaN,NaN,NaN,18329
NaN,NaN,NaN,NaN,18330
NaN,NaN,NaN,NaN,18331
NaN,NaN,NaN,NaN,18332
NaN,NaN,NaN,NaN,18333
NaN,NaN,NaN,NaN,18334
NaN,NaN,NaN,NaN,18335
NaN,NaN,NaN,NaN,18336
NaN,NaN,NaN,NaN,18337
NaN,NaN,NaN,NaN,18338
NaN,NaN,NaN,NaN,18339
NaN,NaN,NaN,NaN,18340
NaN,NaN,NaN,NaN,18341
NaN,NaN,NaN,NaN,18342
NaN,NaN,NaN,NaN,18343
NaN,NaN,NaN,NaN,18344
NaN,NaN,NaN,NaN,18345
NaN,NaN,NaN,NaN,18346
NaN,NaN,NaN,NaN,18347
NaN,NaN,NaN,NaN,18348
NaN,NaN,NaN,NaN,18349
NaN,NaN,NaN,NaN,18350
NaN,NaN,NaN,NaN,18351
NaN,NaN,NaN,NaN,18352
NaN,NaN,NaN,NaN,18353
NaN,NaN,NaN,NaN,18354
NaN,NaN,NaN,NaN,18355
NaN,NaN,NaN,NaN,18356
NaN,NaN,NaN,NaN,18357
NaN,NaN,NaN,NaN,18358
NaN,NaN,NaN,NaN,18359
NaN,NaN,NaN,NaN,18360
NaN,NaN,NaN,NaN,18361
NaN,NaN,NaN,NaN,18362
NaN,NaN,NaN,NaN,18363
NaN,NaN,NaN,NaN,18364
NaN,NaN,NaN,NaN,18365
NaN,NaN,NaN,NaN,18366
NaN,NaN,NaN,NaN,18367
NaN,NaN,NaN,NaN,18368
NaN,NaN,NaN,NaN,18369
NaN,NaN,NaN,NaN,18370
NaN,NaN,NaN,NaN,18371
NaN,NaN,NaN,NaN,18372
NaN,NaN,NaN,NaN,18373
NaN,NaN,NaN,NaN,18374
NaN,NaN,NaN,NaN,18375
NaN,NaN,NaN,NaN,18376
NaN,NaN,NaN,NaN,18377
NaN,NaN,NaN,NaN,18378
NaN,NaN,NaN,NaN,18379
NaN,NaN,NaN,NaN,18380
NaN,NaN,NaN,NaN,18381
NaN,NaN,NaN,NaN,18382
NaN,NaN,NaN,NaN,18383
NaN,NaN,NaN,NaN,18384
NaN,NaN,NaN,NaN,18385
NaN,NaN,NaN,NaN,18386
NaN,NaN,NaN,NaN,18387
NaN,NaN,NaN,NaN,18388
NaN,NaN,NaN,NaN,18389
NaN,NaN,NaN,NaN,18390
NaN,NaN,NaN,NaN,18391
NaN,NaN,NaN,NaN,18392
NaN,NaN,NaN,NaN,18393
NaN,NaN,NaN,NaN,18394
NaN,NaN,NaN,NaN,18395
NaN,NaN,NaN,NaN,18396
NaN,NaN,NaN,NaN,18397
NaN,NaN,NaN,NaN,18398
NaN,NaN,NaN,NaN,18399
NaN,NaN,NaN,NaN,18400
NaN,NaN,NaN,NaN,18401
NaN,NaN,NaN,NaN,18402
NaN,NaN,NaN,NaN,18403
NaN,NaN,NaN,NaN,18404
NaN,NaN,NaN,NaN,18405
NaN,NaN,NaN,NaN,18406
NaN,NaN,NaN,NaN,18407
NaN,NaN,NaN,NaN,18408
NaN,NaN,NaN,NaN,18409
NaN,NaN,NaN,NaN,18410
NaN,NaN,NaN,NaN,18411
NaN,NaN,NaN,NaN,18412
NaN,NaN,NaN,NaN,18413
NaN,NaN,NaN,NaN,18414
NaN,NaN,NaN,NaN,18415
NaN,NaN,NaN,NaN,18416
NaN,NaN,NaN,NaN,18417
NaN,NaN,NaN,NaN,18418
NaN,NaN,NaN,NaN,18419
NaN,NaN,NaN,NaN,18420
NaN,NaN,NaN,NaN,18421
NaN,NaN,NaN,NaN,18422
NaN,NaN,NaN,NaN,18423
NaN,NaN,NaN,NaN,18424
NaN,NaN,NaN,NaN,18425
NaN,NaN,NaN,NaN,18426
NaN,NaN,NaN,NaN,18427
NaN,NaN,NaN,NaN,18428
NaN,NaN,NaN,NaN,18429
NaN,NaN,NaN,NaN,18430
NaN,NaN,NaN,NaN,18431
NaN,NaN,NaN,NaN,18432
NaN,NaN,NaN,NaN,18433
NaN,NaN,NaN,NaN,18434
NaN,NaN,NaN,NaN,18435
NaN,NaN,NaN,NaN,18436
NaN,NaN,NaN,NaN,18437
NaN,NaN,NaN,NaN,18438
NaN,NaN,NaN,NaN,18439
NaN,NaN,NaN,NaN,18440
NaN,NaN,NaN,NaN,18441
NaN,NaN,NaN,NaN,18442
NaN,NaN,NaN,NaN,18443
NaN,NaN,NaN,NaN,18444
NaN,NaN,NaN,NaN,18445
NaN,NaN,NaN,NaN,18446
NaN,NaN,NaN,NaN,18447
NaN,NaN,NaN,NaN,18448
NaN,NaN,NaN,NaN,18449
NaN,NaN,NaN,NaN,18450
NaN,NaN,NaN,NaN,18451
NaN,NaN,NaN,NaN,18452
NaN,NaN,NaN,NaN,18453
NaN,NaN,NaN,NaN,18454
NaN,NaN,NaN,NaN,18455
NaN,NaN,NaN,NaN,18456
NaN,NaN,NaN,NaN,18457
NaN,NaN,NaN,NaN,18458
NaN,NaN,NaN,NaN,18459
NaN,NaN,NaN,NaN,18460
NaN,NaN,NaN,NaN,18461
NaN,NaN,NaN,NaN,18462
NaN,NaN,NaN,NaN,18463
NaN,NaN,NaN,NaN,18464
NaN,NaN,NaN,NaN,18465
NaN,NaN,NaN,NaN,18466
NaN,NaN,NaN,NaN,18467
NaN,NaN,NaN,NaN,18468
NaN,NaN,NaN,NaN,18469
NaN,NaN,NaN,NaN,18470
NaN,NaN,NaN,NaN,18471
NaN,NaN,NaN,NaN,18472
NaN,NaN,NaN,NaN,18473
NaN,NaN,NaN,NaN,18474
NaN,NaN,NaN,NaN,18475
NaN,NaN,NaN,NaN,18476
NaN,NaN,NaN,NaN,18477
NaN,NaN,NaN,NaN,18478
NaN,NaN,NaN,NaN,18479
NaN,NaN,NaN,NaN,18480
NaN,NaN,NaN,NaN,18481
NaN,NaN,NaN,NaN,18482
NaN,NaN,NaN,NaN,18483
NaN,NaN,NaN,NaN,18484
NaN,NaN,NaN,NaN,18485
NaN,NaN,NaN,NaN,18486
NaN,NaN,NaN,NaN,18487
NaN,NaN,NaN,NaN,18488
NaN,NaN,NaN,NaN,18489
NaN,NaN,NaN,NaN,18490
NaN,NaN,NaN,NaN,18491
NaN,NaN,NaN,NaN,18492
NaN,NaN,NaN,NaN,18493
NaN,NaN,NaN,NaN,18494
NaN,NaN,NaN,NaN,18495
NaN,NaN,NaN,NaN,18496
NaN,NaN,NaN,NaN,18497
NaN,NaN,NaN,NaN,18498
NaN,NaN,NaN,NaN,18499
NaN,NaN,NaN,NaN,18500
NaN,NaN,NaN,NaN,18501
NaN,NaN,NaN,NaN,18502
NaN,NaN,NaN,NaN,18503
NaN,NaN,NaN,NaN,18504
NaN,NaN,NaN,NaN,18505
NaN,NaN,NaN,NaN,18506
NaN,NaN,NaN,NaN,18507
NaN,NaN,NaN,NaN,18508
NaN,NaN,NaN,NaN,18509
NaN,NaN,NaN,NaN,18510
NaN,NaN,NaN,NaN,18511
NaN,NaN,NaN,NaN,18512
NaN,NaN,NaN,NaN,18513
NaN,NaN,NaN,NaN,18514
NaN,NaN,NaN,NaN,18515
NaN,NaN,NaN,NaN,18516
NaN,NaN,NaN,NaN,18517
NaN,NaN,NaN,NaN,18518
NaN,NaN,NaN,NaN,18519
NaN,NaN,NaN,NaN,18520
NaN,NaN,NaN,NaN,18521
NaN,NaN,NaN,NaN,18522
NaN,NaN,NaN,NaN,18523
NaN,NaN,NaN,NaN,18524
NaN,NaN,NaN,NaN,18525
NaN,NaN,NaN,NaN,18526
NaN,NaN,NaN,NaN,18527
NaN,NaN,NaN,NaN,18528
NaN,NaN,NaN,NaN,18529
NaN,NaN,NaN,NaN,18530
NaN,NaN,NaN,NaN,18531
NaN,NaN,NaN,NaN,18532
NaN,NaN,NaN,NaN,18533
NaN,NaN,NaN,NaN,18534
NaN,NaN,NaN,NaN,18535
NaN,NaN,NaN,NaN,18536
NaN,NaN,NaN,NaN,18537
NaN,NaN,NaN,NaN,18538
NaN,NaN,NaN,NaN,18539
NaN,NaN,NaN,NaN,18540
NaN,NaN,NaN,NaN,18541
NaN,NaN,NaN,NaN,18542
NaN,NaN,NaN,NaN,18543
NaN,NaN,NaN,NaN,18544
NaN,NaN,NaN,NaN,18545
NaN,NaN,NaN,NaN,18546
NaN,NaN,NaN,NaN,18547
NaN,NaN,NaN,NaN,18548
NaN,NaN,NaN,NaN,18549
NaN,NaN,NaN,NaN,18550
NaN,NaN,NaN,NaN,18551
NaN,NaN,NaN,NaN,18552
NaN,NaN,NaN,NaN,18553
NaN,NaN,NaN,NaN,18554
NaN,NaN,NaN,NaN,18555
NaN,NaN,NaN,NaN,18556
NaN,NaN,NaN,NaN,18557
NaN,NaN,NaN,NaN,18558
NaN,NaN,NaN,NaN,18559
NaN,NaN,NaN,NaN,18560
NaN,NaN,NaN,NaN,18561
NaN,NaN,NaN,NaN,18562
NaN,NaN,NaN,NaN,18563
NaN,NaN,NaN,NaN,18564
NaN,NaN,NaN,NaN,18565
NaN,NaN,NaN,NaN,18566
NaN,NaN,NaN,NaN,18567
NaN,NaN,NaN,NaN,18568
NaN,NaN,NaN,NaN,18569
NaN,NaN,NaN,NaN,18570
NaN,NaN,NaN,NaN,18571
NaN,NaN,NaN,NaN,18572
NaN,NaN,NaN,NaN,18573
NaN,NaN,NaN,NaN,18574
NaN,NaN,NaN,NaN,18575
NaN,NaN,NaN,NaN,18576
NaN,NaN,NaN,NaN,18577
NaN,NaN,NaN,NaN,18578
NaN,NaN,NaN,NaN,18579
NaN,NaN,NaN,NaN,18580
NaN,NaN,NaN,NaN,18581
NaN,NaN,NaN,NaN,18582
NaN,NaN,NaN,NaN,18583
NaN,NaN,NaN,NaN,18584
NaN,NaN,NaN,NaN,18585
NaN,NaN,NaN,NaN,18586
NaN,NaN,NaN,NaN,18587
NaN,NaN,NaN,NaN,18588
NaN,NaN,NaN,NaN,18589
NaN,NaN,NaN,NaN,18590
NaN,NaN,NaN,NaN,18591
NaN,NaN,NaN,NaN,18592
NaN,NaN,NaN,NaN,18593
NaN,NaN,NaN,NaN,18594
NaN,NaN,NaN,NaN,18595
NaN,NaN,NaN,NaN,18596
NaN,NaN,NaN,NaN,18597
NaN,NaN,NaN,NaN,18598
NaN,NaN,NaN,NaN,18599
NaN,NaN,NaN,NaN,18600
NaN,NaN,NaN,NaN,18601
NaN,NaN,NaN,NaN,18602
NaN,NaN,NaN,NaN,18603
NaN,NaN,NaN,NaN,18604
NaN,NaN,NaN,NaN,18605
NaN,NaN,NaN,NaN,18606
NaN,NaN,NaN,NaN,18607
NaN,NaN,NaN,NaN,18608
NaN,NaN,NaN,NaN,18609
NaN,NaN,NaN,NaN,18610
NaN,NaN,NaN,NaN,18611
NaN,NaN,NaN,NaN,18612
NaN,NaN,NaN,NaN,18613
NaN,NaN,NaN,NaN,18614
NaN,NaN,NaN,NaN,18615
NaN,NaN,NaN,NaN,18616
NaN,NaN,NaN,NaN,18617
NaN,NaN,NaN,NaN,18618
NaN,NaN,NaN,NaN,18619
NaN,NaN,NaN,NaN,18620
NaN,NaN,NaN,NaN,18621
NaN,NaN,NaN,NaN,18622
NaN,NaN,NaN,NaN,18623
NaN,NaN,NaN,NaN,18624
NaN,NaN,NaN,NaN,18625
NaN,NaN,NaN,NaN,18626
NaN,NaN,NaN,NaN,18627
NaN,NaN,NaN,NaN,18628
NaN,NaN,NaN,NaN,18629
NaN,NaN,NaN,NaN,18630
NaN,NaN,NaN,NaN,18631
NaN,NaN,NaN,NaN,18632
NaN,NaN,NaN,NaN,18633
NaN,NaN,NaN,NaN,18634
NaN,NaN,NaN,NaN,18635
NaN,NaN,NaN,NaN,18636
NaN,NaN,NaN,NaN,18637
NaN,NaN,NaN,NaN,18638
NaN,NaN,NaN,NaN,18639
NaN,NaN,NaN,NaN,18640
NaN,NaN,NaN,NaN,18641
NaN,NaN,NaN,NaN,18642
NaN,NaN,NaN,NaN,18643
NaN,NaN,NaN,NaN,18644
NaN,NaN,NaN,NaN,18645
NaN,NaN,NaN,NaN,18646
NaN,NaN,NaN,NaN,18647
NaN,NaN,NaN,NaN,18648
NaN,NaN,NaN,NaN,18649
NaN,NaN,NaN,NaN,18650
NaN,NaN,NaN,NaN,18651
NaN,NaN,NaN,NaN,18652
NaN,NaN,NaN,NaN,18653
NaN,NaN,NaN,NaN,18654
NaN,NaN,NaN,NaN,18655
NaN,NaN,NaN,NaN,18656
NaN,NaN,NaN,NaN,18657
NaN,NaN,NaN,NaN,18658
NaN,NaN,NaN,NaN,18659
NaN,NaN,NaN,NaN,18660
NaN,NaN,NaN,NaN,18661
NaN,NaN,NaN,NaN,18662
NaN,NaN,NaN,NaN,18663
NaN,NaN,NaN,NaN,18664
NaN,NaN,NaN,NaN,18665
NaN,NaN,NaN,NaN,18666
NaN,NaN,NaN,NaN,18667
NaN,NaN,NaN,NaN,18668
NaN,NaN,NaN,NaN,18669
NaN,NaN,NaN,NaN,18670
NaN,NaN,NaN,NaN,18671
NaN,NaN,NaN,NaN,18672
NaN,NaN,NaN,NaN,18673
NaN,NaN,NaN,NaN,18674
NaN,NaN,NaN,NaN,18675
NaN,NaN,NaN,NaN,18676
NaN,NaN,NaN,NaN,18677
NaN,NaN,NaN,NaN,18678
NaN,NaN,NaN,NaN,18679
NaN,NaN,NaN,NaN,18680
NaN,NaN,NaN,NaN,18681
NaN,NaN,NaN,NaN,18682
NaN,NaN,NaN,NaN,18683
NaN,NaN,NaN,NaN,18684
NaN,NaN,NaN,NaN,18685
NaN,NaN,NaN,NaN,18686
NaN,NaN,NaN,NaN,18687
NaN,NaN,NaN,NaN,18688
NaN,NaN,NaN,NaN,18689
NaN,NaN,NaN,NaN,18690
NaN,NaN,NaN,NaN,18691
NaN,NaN,NaN,NaN,18692
NaN,NaN,NaN,NaN,18693
NaN,NaN,NaN,NaN,18694
NaN,NaN,NaN,NaN,18695
NaN,NaN,NaN,NaN,18696
NaN,NaN,NaN,NaN,18697
NaN,NaN,NaN,NaN,18698
NaN,NaN,NaN,NaN,18699
NaN,NaN,NaN,NaN,18700
NaN,NaN,NaN,NaN,18701
NaN,NaN,NaN,NaN,18702
NaN,NaN,NaN,NaN,18703
NaN,NaN,NaN,NaN,18704
NaN,NaN,NaN,NaN,18705
NaN,NaN,NaN,NaN,18706
NaN,NaN,NaN,NaN,18707
NaN,NaN,NaN,NaN,18708
NaN,NaN,NaN,NaN,18709
NaN,NaN,NaN,NaN,18710
NaN,NaN,NaN,NaN,18711
NaN,NaN,NaN,NaN,18712
NaN,NaN,NaN,NaN,18713
NaN,NaN,NaN,NaN,18714
NaN,NaN,NaN,NaN,18715
NaN,NaN,NaN,NaN,18716
NaN,NaN,NaN,NaN,18717
NaN,NaN,NaN,NaN,18718
NaN,NaN,NaN,NaN,18719
NaN,NaN,NaN,NaN,18720
NaN,NaN,NaN,NaN,18721
NaN,NaN,NaN,NaN,18722
NaN,NaN,NaN,NaN,18723
NaN,NaN,NaN,NaN,18724
NaN,NaN,NaN,NaN,18725
NaN,NaN,NaN,NaN,18726
NaN,NaN,NaN,NaN,18727
NaN,NaN,NaN,NaN,18728
NaN,NaN,NaN,NaN,18729
NaN,NaN,NaN,NaN,18730
NaN,NaN,NaN,NaN,18731
NaN,NaN,NaN,NaN,18732
NaN,NaN,NaN,NaN,18733
NaN,NaN,NaN,NaN,18734
NaN,NaN,NaN,NaN,18735
NaN,NaN,NaN,NaN,18736
NaN,NaN,NaN,NaN,18737
NaN,NaN,NaN,NaN,18738
NaN,NaN,NaN,NaN,18739
NaN,NaN,NaN,NaN,18740
NaN,NaN,NaN,NaN,18741
NaN,NaN,NaN,NaN,18742
NaN,NaN,NaN,NaN,18743
NaN,NaN,NaN,NaN,18744
NaN,NaN,NaN,NaN,18745
NaN,NaN,NaN,NaN,18746
NaN,NaN,NaN,NaN,18747
NaN,NaN,NaN,NaN,18748
NaN,NaN,NaN,NaN,18749
NaN,NaN,NaN,NaN,18750
NaN,NaN,NaN,NaN,18751
NaN,NaN,NaN,NaN,18752
NaN,NaN,NaN,NaN,18753
NaN,NaN,NaN,NaN,18754
NaN,NaN,NaN,NaN,18755
NaN,NaN,NaN,NaN,18756
NaN,NaN,NaN,NaN,18757
NaN,NaN,NaN,NaN,18758
NaN,NaN,NaN,NaN,18759
NaN,NaN,NaN,NaN,18760
NaN,NaN,NaN,NaN,18761
NaN,NaN,NaN,NaN,18762
NaN,NaN,NaN,NaN,18763
NaN,NaN,NaN,NaN,18764
NaN,NaN,NaN,NaN,18765
NaN,NaN,NaN,NaN,18766
NaN,NaN,NaN,NaN,18767
NaN,NaN,NaN,NaN,18768
NaN,NaN,NaN,NaN,18769
NaN,NaN,NaN,NaN,18770
NaN,NaN,NaN,NaN,18771
NaN,NaN,NaN,NaN,18772
NaN,NaN,NaN,NaN,18773
NaN,NaN,NaN,NaN,18774
NaN,NaN,NaN,NaN,18775
NaN,NaN,NaN,NaN,18776
NaN,NaN,NaN,NaN,18777
NaN,NaN,NaN,NaN,18778
NaN,NaN,NaN,NaN,18779
NaN,NaN,NaN,NaN,18780
NaN,NaN,NaN,NaN,18781
NaN,NaN,NaN,NaN,18782
NaN,NaN,NaN,NaN,18783
NaN,NaN,NaN,NaN,18784
NaN,NaN,NaN,NaN,18785
NaN,NaN,NaN,NaN,18786
NaN,NaN,NaN,NaN,18787
NaN,NaN,NaN,NaN,18788
NaN,NaN,NaN,NaN,18789
NaN,NaN,NaN,NaN,18790
NaN,NaN,NaN,NaN,18791
NaN,NaN,NaN,NaN,18792
NaN,NaN,NaN,NaN,18793
NaN,NaN,NaN,NaN,18794
NaN,NaN,NaN,NaN,18795
NaN,NaN,NaN,NaN,18796
NaN,NaN,NaN,NaN,18797
NaN,NaN,NaN,NaN,18798
NaN,NaN,NaN,NaN,18799
NaN,NaN,NaN,NaN,18800
NaN,NaN,NaN,NaN,18801
NaN,NaN,NaN,NaN,18802
NaN,NaN,NaN,NaN,18803
NaN,NaN,NaN,NaN,18804
NaN,NaN,NaN,NaN,18805
NaN,NaN,NaN,NaN,18806
NaN,NaN,NaN,NaN,18807
NaN,NaN,NaN,NaN,18808
NaN,NaN,NaN,NaN,18809
NaN,NaN,NaN,NaN,18810
NaN,NaN,NaN,NaN,18811
NaN,NaN,NaN,NaN,18812
NaN,NaN,NaN,NaN,18813
NaN,NaN,NaN,NaN,18814
NaN,NaN,NaN,NaN,18815
NaN,NaN,NaN,NaN,18816
NaN,NaN,NaN,NaN,18817
NaN,NaN,NaN,NaN,18818
NaN,NaN,NaN,NaN,18819
NaN,NaN,NaN,NaN,18820
NaN,NaN,NaN,NaN,18821
NaN,NaN,NaN,NaN,18822
NaN,NaN,NaN,NaN,18823
NaN,NaN,NaN,NaN,18824
NaN,NaN,NaN,NaN,18825
NaN,NaN,NaN,NaN,18826
NaN,NaN,NaN,NaN,18827
NaN,NaN,NaN,NaN,18828
NaN,NaN,NaN,NaN,18829
NaN,NaN,NaN,NaN,18830
NaN,NaN,NaN,NaN,18831
NaN,NaN,NaN,NaN,18832
NaN,NaN,NaN,NaN,18833
NaN,NaN,NaN,NaN,18834
NaN,NaN,NaN,NaN,18835
NaN,NaN,NaN,NaN,18836
NaN,NaN,NaN,NaN,18837
NaN,NaN,NaN,NaN,18838
NaN,NaN,NaN,NaN,18839
NaN,NaN,NaN,NaN,18840
NaN,NaN,NaN,NaN,18841
NaN,NaN,NaN,NaN,18842
NaN,NaN,NaN,NaN,18843
NaN,NaN,NaN,NaN,18844
NaN,NaN,NaN,NaN,18845
NaN,NaN,NaN,NaN,18846
NaN,NaN,NaN,NaN,18847
NaN,NaN,NaN,NaN,18848
NaN,NaN,NaN,NaN,18849
NaN,NaN,NaN,NaN,18850
NaN,NaN,NaN,NaN,18851
NaN,NaN,NaN,NaN,18852
NaN,NaN,NaN,NaN,18853
NaN,NaN,NaN,NaN,18854
NaN,NaN,NaN,NaN,18855
NaN,NaN,NaN,NaN,18856
NaN,NaN,NaN,NaN,18857
NaN,NaN,NaN,NaN,18858
NaN,NaN,NaN,NaN,18859
NaN,NaN,NaN,NaN,18860
NaN,NaN,NaN,NaN,18861
NaN,NaN,NaN,NaN,18862
NaN,NaN,NaN,NaN,18863
NaN,NaN,NaN,NaN,18864
NaN,NaN,NaN,NaN,18865
NaN,NaN,NaN,NaN,18866
NaN,NaN,NaN,NaN,18867
NaN,NaN,NaN,NaN,18868
NaN,NaN,NaN,NaN,18869
NaN,NaN,NaN,NaN,18870
NaN,NaN,NaN,NaN,18871
NaN,NaN,NaN,NaN,18872
NaN,NaN,NaN,NaN,18873
NaN,NaN,NaN,NaN,18874
NaN,NaN,NaN,NaN,18875
NaN,NaN,NaN,NaN,18876
NaN,NaN,NaN,NaN,18877
NaN,NaN,NaN,NaN,18878
NaN,NaN,NaN,NaN,18879
NaN,NaN,NaN,NaN,18880
NaN,NaN,NaN,NaN,18881
NaN,NaN,NaN,NaN,18882
NaN,NaN,NaN,NaN,18883
NaN,NaN,NaN,NaN,18884
NaN,NaN,NaN,NaN,18885
NaN,NaN,NaN,NaN,18886
NaN,NaN,NaN,NaN,18887
NaN,NaN,NaN,NaN,18888
NaN,NaN,NaN,NaN,18889
NaN,NaN,NaN,NaN,18890
NaN,NaN,NaN,NaN,18891
NaN,NaN,NaN,NaN,18892
NaN,NaN,NaN,NaN,18893
NaN,NaN,NaN,NaN,18894
NaN,NaN,NaN,NaN,18895
NaN,NaN,NaN,NaN,18896
NaN,NaN,NaN,NaN,18897
